x,z,erosion,U,βz,h_wb,slope
192130.0,-13195.736363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192135.0,-13196.131818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192140.0,-13196.527272727271,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192145.0,-13196.922727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192150.0,-13197.31818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192155.0,-13197.713636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192160.0,-13198.10909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192165.0,-13198.504545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192170.0,-13198.9,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192175.0,-13199.295454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192180.0,-13199.690909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192185.0,-13200.086363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192190.0,-13200.481818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192195.0,-13200.877272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192200.0,-13201.272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192205.0,-13201.66818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192210.0,-13202.063636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192215.0,-13202.45909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192220.0,-13202.854545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192225.0,-13203.25,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192230.0,-13203.645454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192235.0,-13204.040909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192240.0,-13204.436363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192245.0,-13204.831818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192250.0,-13205.227272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192255.0,-13205.622727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192260.0,-13206.01818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192265.0,-13206.413636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192270.0,-13206.80909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192275.0,-13207.204545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192280.0,-13207.599999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192285.0,-13207.995454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192290.0,-13208.39090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192295.0,-13208.786363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192300.0,-13209.181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192305.0,-13209.577272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192310.0,-13209.972727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192315.0,-13210.368181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192320.0,-13210.763636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192325.0,-13211.15909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192330.0,-13211.554545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192335.0,-13211.949999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192340.0,-13212.345454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192345.0,-13212.740909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192350.0,-13213.136363636362,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192355.0,-13213.531818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192360.0,-13213.927272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192365.0,-13214.322727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192370.0,-13214.718181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192375.0,-13215.113636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192380.0,-13215.50909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192385.0,-13215.904545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192390.0,-13216.3,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192395.0,-13216.695454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192400.0,-13217.090909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192405.0,-13217.486363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192410.0,-13217.881818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192415.0,-13218.277272727271,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192420.0,-13218.672727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192425.0,-13219.06818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192430.0,-13219.463636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192435.0,-13219.85909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192440.0,-13220.254545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192445.0,-13220.65,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192450.0,-13221.045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192455.0,-13221.440909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192460.0,-13221.836363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192465.0,-13222.231818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192470.0,-13222.627272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192475.0,-13223.022727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192480.0,-13223.41818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192485.0,-13223.813636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192490.0,-13224.20909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192495.0,-13224.604545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192500.0,-13225.0,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192505.0,-13225.395454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192510.0,-13225.790909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192515.0,-13226.186363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192520.0,-13226.581818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192525.0,-13226.977272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192530.0,-13227.372727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192535.0,-13227.76818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192540.0,-13228.163636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192545.0,-13228.55909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192550.0,-13228.954545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192555.0,-13229.349999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192560.0,-13229.745454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192565.0,-13230.14090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192570.0,-13230.536363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192575.0,-13230.931818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192580.0,-13231.327272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192585.0,-13231.722727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192590.0,-13232.118181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192595.0,-13232.513636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192600.0,-13232.90909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192605.0,-13233.304545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192610.0,-13233.699999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192615.0,-13234.095454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192620.0,-13234.490909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192625.0,-13234.886363636362,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192630.0,-13235.281818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192635.0,-13235.677272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192640.0,-13236.072727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192645.0,-13236.468181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192650.0,-13236.863636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192655.0,-13237.25909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192660.0,-13237.654545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192665.0,-13238.05,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192670.0,-13238.445454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192675.0,-13238.840909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192680.0,-13239.236363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192685.0,-13239.631818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192690.0,-13240.027272727271,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192695.0,-13240.422727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192700.0,-13240.81818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192705.0,-13241.213636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192710.0,-13241.60909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192715.0,-13242.004545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192720.0,-13242.4,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192725.0,-13242.795454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192730.0,-13243.190909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192735.0,-13243.586363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192740.0,-13243.981818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192745.0,-13244.377272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192750.0,-13244.772727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192755.0,-13245.16818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192760.0,-13245.563636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192765.0,-13245.95909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192770.0,-13246.354545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192775.0,-13246.75,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192780.0,-13247.145454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192785.0,-13247.540909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192790.0,-13247.936363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192795.0,-13248.331818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192800.0,-13248.727272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192805.0,-13249.122727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192810.0,-13249.51818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192815.0,-13249.913636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192820.0,-13250.30909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192825.0,-13250.704545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192830.0,-13251.099999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192835.0,-13251.495454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192840.0,-13251.89090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192845.0,-13252.286363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192850.0,-13252.681818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192855.0,-13253.077272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192860.0,-13253.472727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192865.0,-13253.868181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192870.0,-13254.263636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192875.0,-13254.65909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192880.0,-13255.054545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192885.0,-13255.449999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192890.0,-13255.845454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192895.0,-13256.240909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192900.0,-13256.636363636362,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192905.0,-13257.031818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192910.0,-13257.427272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192915.0,-13257.822727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192920.0,-13258.218181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192925.0,-13258.613636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192930.0,-13259.00909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192935.0,-13259.404545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192940.0,-13259.8,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192945.0,-13260.195454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192950.0,-13260.590909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192955.0,-13260.986363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192960.0,-13261.381818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192965.0,-13261.777272727271,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192970.0,-13262.172727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192975.0,-13262.56818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192980.0,-13262.963636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192985.0,-13263.35909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192990.0,-13263.754545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
192995.0,-13264.15,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193000.0,-13264.545454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193005.0,-13264.940909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193010.0,-13265.336363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193015.0,-13265.731818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193020.0,-13266.127272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193025.0,-13266.522727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193030.0,-13266.91818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193035.0,-13267.313636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193040.0,-13267.70909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193045.0,-13268.104545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193050.0,-13268.5,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193055.0,-13268.895454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193060.0,-13269.290909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193065.0,-13269.686363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193070.0,-13270.081818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193075.0,-13270.477272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193080.0,-13270.872727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193085.0,-13271.26818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193090.0,-13271.663636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193095.0,-13272.05909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193100.0,-13272.454545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193105.0,-13272.849999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193110.0,-13273.245454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193115.0,-13273.64090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193120.0,-13274.036363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193125.0,-13274.431818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193130.0,-13274.827272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193135.0,-13275.222727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193140.0,-13275.618181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193145.0,-13276.013636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193150.0,-13276.40909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193155.0,-13276.804545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193160.0,-13277.199999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193165.0,-13277.595454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193170.0,-13277.990909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193175.0,-13278.386363636362,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193180.0,-13278.781818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193185.0,-13279.177272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193190.0,-13279.572727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193195.0,-13279.968181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193200.0,-13280.363636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193205.0,-13280.75909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193210.0,-13281.154545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193215.0,-13281.55,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193220.0,-13281.945454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193225.0,-13282.340909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193230.0,-13282.736363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193235.0,-13283.131818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193240.0,-13283.527272727271,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193245.0,-13283.922727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193250.0,-13284.31818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193255.0,-13284.713636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193260.0,-13285.10909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193265.0,-13285.504545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193270.0,-13285.9,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193275.0,-13286.295454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193280.0,-13286.690909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193285.0,-13287.086363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193290.0,-13287.481818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193295.0,-13287.877272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193300.0,-13288.272727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193305.0,-13288.66818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193310.0,-13289.063636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193315.0,-13289.45909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193320.0,-13289.854545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193325.0,-13290.25,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193330.0,-13290.645454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193335.0,-13291.040909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193340.0,-13291.436363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193345.0,-13291.831818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193350.0,-13292.227272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193355.0,-13292.622727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193360.0,-13293.01818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193365.0,-13293.413636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193370.0,-13293.80909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193375.0,-13294.204545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193380.0,-13294.599999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193385.0,-13294.995454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193390.0,-13295.39090909091,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193395.0,-13295.786363636364,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193400.0,-13296.181818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193405.0,-13296.577272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193410.0,-13296.972727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193415.0,-13297.368181818181,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193420.0,-13297.763636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193425.0,-13298.15909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193430.0,-13298.554545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193435.0,-13298.949999999999,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193440.0,-13299.345454545453,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193445.0,-13299.740909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193450.0,-13300.136363636362,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193455.0,-13300.531818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193460.0,-13300.927272727273,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193465.0,-13301.322727272727,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193470.0,-13301.718181818182,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193475.0,-13302.113636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193480.0,-13302.50909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193485.0,-13302.904545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193490.0,-13303.3,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193495.0,-13303.695454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193500.0,-13304.090909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193505.0,-13304.486363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193510.0,-13304.881818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193515.0,-13305.277272727271,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193520.0,-13305.672727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193525.0,-13306.06818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193530.0,-13306.463636363636,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193535.0,-13306.85909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193540.0,-13307.254545454545,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193545.0,-13307.65,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193550.0,-13308.045454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193555.0,-13308.440909090908,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193560.0,-13308.836363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193565.0,-13309.231818181817,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193570.0,-13309.627272727272,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193575.0,-13310.022727272726,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193580.0,-13310.41818181818,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193585.0,-13310.813636363635,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193590.0,-13311.20909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193595.0,-13311.604545454544,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193600.0,-13312.0,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193605.0,-13312.395454545454,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193610.0,-13312.790909090909,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
193615.0,-13313.186363636363,0.0,0.0,5.718571428571429e-6,63.0,-0.07909090909090909
